id,title,status,date,purpose,method,country_code,description,organizations,target,link,enforcement_details,revision
5ef327cf6ae7e125d818a364,Mexico City tracks quarantined patients via telecoms data,launched,2020-03-31,Quarantine enforcement,Telecom data,MX,"On March 31, 2020, the Government of Mexico City announced that ""Telephone companies will provide access to cell phone antennas so that, through the Digital Agency for Public Innovation (ADIP), monitoring of the movement and contact between people in Mexico City, with the aim of identifying if people are complying with the isolation "".",Digital Agency for Public Innovation,general_public,https://cdmx.gob.mx/portal/articulo/cierre-de-centros-comerciales-por-emergencia-sanitaria,,4
5ef327cf6ae7e125d818a368,Simmov: App for authorities in Argentinian province of Jujuy,launched,2020-07-01,Contact tracing,"App, Permit app, Smartphone",AR,"App designed so authorities can scan IDs in order to facilitate contact tracing, to track lockdown compliance and gauge citizens movements",Police,general_public,https://adc.org.ar/2020/05/21/en-caso-de-emergencia-descargue-una-app/,"The scan of one document (circulation permit) is mandatory, others are voluntary. The use of the app was temporarily halted by a judicial decision, but was resumed in July. ",5
5ef327cf6ae7e125d818a369,"Cordoba's ""Vecino Salud"" app",launched,,Self-diagnosis,"App, Smartphone, Symptom checker",AR,Symptom checker and information app,,general_public,https://adc.org.ar/2020/05/21/en-caso-de-emergencia-descargue-una-app/,Voluntary,3
5ef32aeb4e2a83a5d5483f0e,Anglo American proposes contact tracing system for its SA mines,announced,,Contact tracing,Unknown,SA,"The company says it’s ""too early to be specific"" about how its system will work",Anglo American,corporate,https://www.wired.co.uk/article/contact-tracing-offices-coronavirus,,1
5ef32aeb4e2a83a5d5483f10,Epione: South Africa symptom checker,pilot,,Self-diagnosis,"App, Smartphone, Symptom checker",ZA,"South Africa's epione.net is piloting a symptom tracker, which allows users to request a screening if they meet case definition guidelines.",Epione,general_public,https://www.aljazeera.com/ajimpact/africa-tech-innovators-respond-coronavirus-pandemic-200414134318055.html,,2
5ef32aeb4e2a83a5d5483f12,Debo: Ethiopia contact tracing app,launched,2020-05-30,Contact tracing,"App, Bluetooth, Smartphone",ET,And an app called Debo captures the identity of anyone who comes within two meters of the user so that contacts can be traced should the person one day test positive.," Ethiopian Public Health Institute, Ministry of Health",general_public,https://debo.ephi.gov.et/,,1
5ef32aeb4e2a83a5d5483f13,COVID 19 Ethiopia: symptom checker app,launched,2020-05-30,Self-diagnosis,"App, Smartphone, Symptom checker",ET,The COVID-19 Ethiopia app was launched in late May so that the public can self-report cases or alert health authorities to others with symptoms.," Ethiopian Public Health Institute, Ministry of Health",general_public,https://www.voanews.com/covid-19-pandemic/ethiopian-diaspora-champions-digital-apps-fight-against-covid,,1
5ef32aeb4e2a83a5d5483f14,Start-up introduces COVID-19 status verification software,announced,2020-04-22,Self-diagnosis,"Immunity passport, Smartphone",US,"Employees at Truework, an income verification start-up, will be asked to share their COVID-19 health data with their HR team. The employees will be required to submit information such as recent lab test results, and Truework may then verify that information with the lab itself.",Truework,corporate,https://blog.truework.com/2020-04-23-employers-back-work-covid19-status-verification/,,1
5ef32aeb4e2a83a5d5483f15,PwC contact tracing,launched,2020-04-22,Contact tracing,"Bluetooth, GPS, Wifi",US,"PwC, the professional services firm, is using technology that it originally developed to track inventory for a new contact-tracing system that logs employee interactions so workers can be notified in the event of exposure to the coronavirus.",Pwc,corporate,https://www.nytimes.com/2020/06/22/business/virus-office-workplace-return.html?referringSource=articleShare,,1
5ef32aeb4e2a83a5d5483f16,KastleSafeSpaces system for offices,launched,,Contact tracing,"App, Fever detection, Smartphone, Thermal imaging",US,"Businesses that use the company’s coronavirus management system, KastleSafeSpaces, may ask employees to download an app that will automatically open entrance doors for people eligible to come to the office. Workers who fill out a health screening questionnaire ahead of time may proceed to a lobby fast lane to have their temperatures checked. Those who have been asked to stay home because they recently tested positive for coronavirus may go on a kind of no-fly list and find that doors will automatically stay closed for them.",Kastle Systems,corporate,https://www.nytimes.com/2020/06/22/business/virus-office-workplace-return.html?referringSource=articleShare,,1
5ef32aeb4e2a83a5d5483f17,"Clear's corporate ""health pass""",launched,,"Travel authorization, Social control (workers/students), Proof of immunity","Facial recognition, Immunity passport, Smartphone",US,"Clear, the biometric identification company known for its air-traveler identification service, recently introduced a system called Health Pass for office buildings, restaurants, retailers, cruise ships and sports arenas. It will use facial recognition to confirm employees’ identities and vet worker-provided health information — such as symptom data and verified test results — so they can be cleared to enter workplaces.",Clear,corporate,https://www.nytimes.com/2020/06/22/business/virus-office-workplace-return.html?referringSource=articleShare,,2
5ef32aeb4e2a83a5d5483f18,Microshare's wearable contact tracing system,launched,2020-05-01,Contact tracing,"Bluetooth, Wearables",US,"Microshare, a software company in Philadelphia that uses sensors to monitor environmental factors — like indoor air quality and occupancy — for offices and manufacturing plants, is marketing a different kind of contact-tracing system. It is adapting Bluetooth technology that it originally developed to track the locations of wheelchairs and beds in hospitals for tracking employees. Employees will wear wristbands or carry credit card-size badges that collect signals about their whereabouts and proximity to one another; that data is sent to devices that transmit it to the cloud. Microshare said employers could also use its system to identify spots where infected workers may have recently gathered, enabling companies to shut down specific areas, rather than an entire building, for deep cleaning.",Microshare,corporate,https://www.nytimes.com/2020/06/22/business/virus-office-workplace-return.html?referringSource=articleShare,,1
5ef32aeb4e2a83a5d5483f19,Verily health screening and analytics platform,announced,,Self-diagnosis,"App, Smartphone",US,"The service, announced on Thursday, will offer Covid-19 diagnostic testing for employees and clear them to return to the workplace based on their test results and other health data. It will also make recommendations to employers on how often workers should be retested, based on the prevalence of the virus in their work force and the local community.",Verily,corporate,https://www.nytimes.com/2020/06/18/technology/big-tech-google-verily-virus-testing.html?referringSource=articleShare,,1
5ef32aeb4e2a83a5d5483f1a,ProtectWell: Microsoft and UnitedHealth Group's symptom checking app,launched,2020-05-15,Self-diagnosis,"App, Smartphone, Symptom checker",US,"When staff at New York’s Natural History Museum were asked to enter their symptoms in the app, their Union filed an unfair labor practice complaint.","Microsoft, UnitedHealth Group",corporate,https://www.nytimes.com/2020/06/18/technology/big-tech-google-verily-virus-testing.html?referringSource=articleShare,Mandatory in some workplaces,4
5ef32aeb4e2a83a5d5483f1b,Ready To Work: Fitbit symptom checker,launched,,Self-diagnosis,"App, Smartphone, Wearables",US,Fitbit introduced a program that includes a daily symptom-checking app for employees and a work force health-monitoring dashboard for employers.,Fitbit,corporate,https://www.nytimes.com/2020/06/18/technology/big-tech-google-verily-virus-testing.html?referringSource=articleShare,,1
5ef32aeb4e2a83a5d5483f1c,Kogniz AI workplace camera system,launched,,"Social distancing enforcement, Social control (workers/students)","AI, Thermal imaging",US,"Kogniz, an artificial intelligence start-up, is marketing thermal camera systems as coronavirus fever-screening and ""social-distancing enforcement"" tools for the workplace.",Kogniz,corporate,https://www.nytimes.com/2020/06/18/technology/big-tech-google-verily-virus-testing.html?referringSource=articleShare,,3
5ef32aeb4e2a83a5d5483f1d,AI start-up Jvion creates employer recovery package,launched,,Self-diagnosis,"AI, App, Smartphone",US,"Jvion, another A.I. start-up, is marketing an ""employer recovery package"" to predict the risk of employee exposure to the virus and likelihood of developing it.",Jvion,corporate,https://www.nytimes.com/2020/06/18/technology/big-tech-google-verily-virus-testing.html?referringSource=articleShare,,2
5ef32aeb4e2a83a5d5483f20,PopID health screening at Subway restaurant,launched,,Medical diagnostics,"Facial recognition, Fever detection, Thermal imaging",US,"Owner of a Subway branch store in LA implemented temp. screening system. When workers stepped inside the employee food prep area, a fever-detection and facial recognition camera service, PopID, quickly identified him by name and gauged his temperature. Then a small tablet screen underneath the camera posted a message that cleared him to enter.",Subway,corporate,https://www.nytimes.com/2020/05/11/technology/coronavirus-worker-testing-privacy.html,,2
5ef32aeb4e2a83a5d5483f22,"NBA ""smart ring"" health tracker",announced,,Medical diagnostics,Wearables,US,"One optional tool the NBA is using for players within the bubble is the Oura smart ring, a wearable device that can measure skin temperature and heart rate, among other metrics. Oura is a lightweight metallic ring clad in sensors that enable the ring to measure metrics like your heart rate, skin temperature, and respiratory rate as well as your activity. It generates a risk score. ","NBA, Oura",corporate,https://edition.cnn.com/2020/06/21/health/nba-smart-ring-tracking-covid/index.html,,4
5ef32aeb4e2a83a5d5483f23,Pegasystems app to track employees' Covid-19 exposure,launched,2020-03-24,Self-diagnosis,,US,"Employees self-report their COVID-19 status via a short set of risk assessment questions. Their answers feed into the status dashboards and trigger a series of automated actions that guide affected employees, their managers, and human resources with instructions on how to manage their situation.",Pegasystems,corporate,https://www.kmworld.com/Articles/ReadArticle.aspx?ArticleID=139909,,1
5ef32aeb4e2a83a5d5483f24,Cordata's Back-to-Work COVID Tracking System,launched,,Contact tracing,Unknown,US,"The system includes ""Assessment and tracking of individuals’ COVID-19 status, protocols and safety measures, including on-location contact-tracing"".",Cordata,corporate,https://www.businesswire.com/news/home/20200420005463/en/Cordata-Announces-Back-to-Work-COVID-Tracking-System,,1
